Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,253097,-,-,-,34.09,-114.86,-8,311,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Temperature,Pressure,Wind Speed
2015,2,25,20,30,0,0,-67.39902343749998,15.072564697265648,975.1273193359375,1.7702984809875488
2015,2,25,21,30,0,0,-64.78177490234373,14.733911132812523,975.1753540039062,1.627458095550537
2015,2,25,22,30,0,0,-62.2229064941406,14.373071289062523,975.03662109375,1.4173462390899658
2015,2,25,23,30,0,0,-59.39761962890623,13.776452636718773,974.7667846679688,1.0606130361557007
2015,2,26,0,30,0,0,-57.06134643554685,13.115960693359398,974.33349609375,0.8739403486251831
2015,2,26,1,30,0,0,-56.27951660156248,12.592584228515648,973.727783203125,1.057952642440796
2015,2,26,2,30,0,0,-56.092001342773415,12.140130615234398,973.0548706054688,1.3077433109283447
2015,2,26,3,30,0,0,-55.63878479003904,11.693780517578148,972.4908447265625,1.476147174835205
2015,2,26,4,30,0,0,-55.629049682617165,11.244042968750023,972.2587280273438,1.578110694885254
2015,2,26,5,30,0,0,-55.38468017578123,11.410180664062523,972.2803344726562,1.6332378387451172
2015,2,26,6,30,20,212,-58.7319396972656,13.609979248046898,972.3685302734375,1.3545441627502441
2015,2,26,7,30,61,658,-68.7042297363281,17.369042968750023,972.501953125,0.8929564952850342
2015,2,26,8,30,82,823,-86.24091186523435,21.562524414062523,972.4926147460938,1.2063486576080322
2015,2,26,9,30,94,902,-100.03606262207029,24.931665039062523,972.12255859375,1.9978348016738892
2015,2,26,10,30,101,941,-103.62204589843748,26.661462402343773,971.392578125,2.5236544609069824
2015,2,26,11,30,105,957,-103.15253295898435,27.521386718750023,970.34423828125,2.8399124145507812
2015,2,26,12,30,104,953,-99.71593322753904,27.607995605468773,969.1458740234375,3.0862531661987305
2015,2,26,13,30,100,929,-94.61012878417966,26.981591796875023,968.2310791015625,3.283633232116699
2015,2,26,14,30,91,879,-89.24840393066404,25.729241943359398,967.7109375,3.322646379470825
2015,2,26,15,30,77,783,-82.34149780273435,23.610528564453148,967.2828369140625,3.129260778427124
2015,2,26,16,30,66,328,-71.41550292968748,20.675622558593773,967.2506103515625,2.8343238830566406
2015,2,26,17,30,0,0,-62.71906127929685,18.473443603515648,967.591552734375,2.692599296569824
2015,2,26,18,30,0,0,-59.87509765624998,17.503839111328148,967.8644409179688,2.698148727416992
2015,2,26,19,30,0,0,-58.31725158691404,16.857080078125023,968.1658935546875,2.7863926887512207
2015,2,26,20,30,0,0,-56.95917358398435,16.333032226562523,968.2793579101562,2.942180871963501
2015,2,26,21,30,0,0,-55.187155151367165,15.788873291015648,968.0752563476562,3.110124111175537
2015,2,26,22,30,0,0,-52.43144836425779,15.160180664062523,967.751708984375,3.2301063537597656
2015,2,26,23,30,0,0,-48.464132690429665,14.430566406250023,967.43896484375,3.2778849601745605
2015,2,27,0,30,0,0,-42.95242919921873,13.583795166015648,967.0768432617188,3.408064365386963
2015,2,27,1,30,0,0,-35.885458374023415,12.590295410156273,966.8961791992188,3.613391160964966
2015,2,27,2,30,0,0,-28.92735900878904,11.572442626953148,966.8946533203125,3.6763930320739746
2015,2,27,3,30,0,0,-24.272802734374977,10.734643554687523,966.9927978515625,3.6412956714630127
2015,2,27,4,30,0,0,-22.324179077148415,10.113641357421898,967.2731323242188,3.5965445041656494
2015,2,27,5,30,0,0,-23.857199096679665,10.201470947265648,967.571533203125,3.520935297012329
2015,2,27,6,30,21,212,-32.10104980468748,12.112054443359398,967.803955078125,3.152829647064209
2015,2,27,7,30,61,645,-47.24948730468748,15.768670654296898,968.115234375,2.7233452796936035
2015,2,27,8,30,82,811,-65.83627929687498,19.832482910156273,968.212158203125,2.7003872394561768
2015,2,27,9,30,94,892,-80.46761169433591,22.955102539062523,967.8651733398438,2.833613872528076
2015,2,27,10,30,102,934,-86.89655151367185,24.672784423828148,967.3121337890625,3.0537567138671875
2015,2,27,11,30,105,952,-88.97096862792966,25.441735839843773,966.6121826171875,3.409670114517212
2015,2,27,12,30,105,950,-86.84557189941404,25.555963134765648,965.5810546875,3.670360565185547
2015,2,27,13,30,100,928,-80.68407287597654,25.007531738281273,964.5152587890625,3.8354849815368652
2015,2,27,14,30,92,877,-72.08809509277341,23.779687500000023,963.81201171875,4.003028392791748
2015,2,27,15,30,77,779,-60.91123046874998,21.916223144531273,963.4599609375,4.039693832397461
2015,2,27,16,30,64,370,-47.30376281738279,19.471429443359398,963.4622802734375,3.990126132965088
2015,2,27,17,30,0,0,-34.24547424316404,17.448815917968773,963.809326171875,4.20763635635376
2015,2,27,18,30,0,0,-24.288366699218727,16.259942626953148,964.410888671875,4.602426528930664
2015,2,27,19,30,0,0,-16.852880859374977,15.196069335937523,965.1168212890625,4.796148777008057
2015,2,27,20,30,0,0,-11.367895507812477,14.159051513671898,965.6034545898438,4.732783317565918
2015,2,27,21,30,0,0,-7.205419921874977,13.239251708984398,965.6373901367188,4.510438919067383
2015,2,27,22,30,0,0,-4.017095947265602,12.507592773437523,965.7769775390625,4.2679009437561035
2015,2,27,23,30,0,0,-1.5218261718749773,11.948083496093773,965.9530029296875,4.1024932861328125
2015,2,28,0,30,0,0,0.47268066406252274,11.457757568359398,965.9153442382812,4.009159564971924
2015,2,28,1,30,0,0,1.8600708007812727,10.999200439453148,965.896484375,3.9286229610443115
2015,2,28,2,30,0,0,2.7116943359375227,10.587335205078148,965.9817504882812,3.8150014877319336
2015,2,28,3,30,0,0,3.1843505859375227,10.222802734375023,966.2872924804688,3.7021961212158203
2015,2,28,4,30,0,0,3.3009887695312727,9.898187255859398,966.87451171875,3.6367011070251465
2015,2,28,5,30,0,0,1.0801635742187727,10.203118896484398,967.6844482421875,3.602142333984375
2015,2,28,6,30,22,225,-7.593481445312477,12.248712158203148,968.431640625,3.56327486038208
2015,2,28,7,30,62,649,-20.343603515624977,15.175897216796898,969.163818359375,3.5836708545684814
2015,2,28,8,30,83,812,-31.823645019531227,17.588800048828148,969.72607421875,3.735700845718384
2015,2,28,9,30,96,892,-40.59392395019529,19.493432617187523,969.789306640625,4.037653923034668
2015,2,28,10,30,103,932,-46.81676330566404,20.902490234375023,969.681640625,4.4027628898620605
2015,2,28,11,30,106,948,-50.90228881835935,21.762322998046898,969.37353515625,4.692791938781738
2015,2,28,12,30,106,945,-52.95181884765623,21.959313964843773,969.01708984375,4.91397762298584
2015,2,28,13,30,305,317,-53.36798706054685,21.546624755859398,968.8541259765625,5.031119346618652
2015,2,28,14,30,229,366,-52.51647033691404,20.605950927734398,968.8017578125,4.9564313888549805
2015,2,28,15,30,164,57,-49.94034423828123,19.035119628906273,968.987548828125,4.716548919677734
2015,2,28,16,30,74,3,-44.77078857421873,16.895532226562523,969.4933471679688,4.2606520652771
2015,2,28,17,30,0,0,-39.05399169921873,15.048547363281273,970.2863159179688,3.9065656661987305
2015,2,28,18,30,0,0,-35.0618957519531,13.919458007812523,971.037353515625,3.8409509658813477
2015,2,28,19,30,0,0,-32.11563720703123,13.065362548828148,971.697509765625,3.7610864639282227
2015,2,28,20,30,0,0,-29.651022338867165,12.333856201171898,972.298583984375,3.5848166942596436
2015,2,28,21,30,0,0,-27.233663940429665,11.679010009765648,972.6336669921875,3.331418037414551
2015,2,28,22,30,0,0,-24.628179931640602,11.080560302734398,972.827392578125,3.0576202869415283
2015,2,28,23,30,0,0,-21.93681945800779,10.584802246093773,972.9791259765625,2.793170213699341
2015,3,1,0,30,0,0,-19.462652587890602,10.289514160156273,973.159912109375,2.4338903427124023
2015,3,1,1,30,0,0,-17.324911499023415,10.084680175781273,973.213623046875,1.9402042627334595
2015,3,1,2,30,0,0,-15.491522216796852,9.840081787109398,973.1435546875,1.4237496852874756
2015,3,1,3,30,0,0,-14.062750244140602,9.620416259765648,973.5114135742188,0.9092801809310913
2015,3,1,4,30,0,0,-12.711706542968727,9.373437500000023,974.0856323242188,0.349727988243103
2015,3,1,5,30,0,0,-12.563085937499977,9.604486083984398,974.630126953125,0.40826815366744995
2015,3,1,6,30,19,0,-14.277838134765602,11.033166503906273,975.29541015625,0.9781034588813782
2015,3,1,7,30,103,192,-16.816900634765602,13.125543212890648,975.7900390625,1.439174771308899
2015,3,1,8,30,183,46,-18.30541076660154,14.820031738281273,976.1131591796875,1.8017759323120117
2015,3,1,9,30,209,13,-17.193029785156227,15.659570312500023,976.450439453125,1.8921263217926025
2015,3,1,10,30,157,0,-14.718878173828102,15.948327636718773,976.40966796875,1.805404543876648
2015,3,1,11,30,189,5,-12.942297363281227,16.036096191406273,975.9169921875,1.6964821815490723
2015,3,1,12,30,214,9,-12.235632324218727,15.882287597656273,975.327392578125,1.55730140209198
2015,3,1,13,30,195,6,-11.563330078124977,15.493890380859398,974.8402099609375,1.3479464054107666
2015,3,1,14,30,56,0,-9.974859619140602,14.769921875000023,974.771484375,1.1397464275360107
2015,3,1,15,30,60,0,-7.342779541015602,13.610925292968773,974.970947265625,1.0341836214065552
2015,3,1,16,30,57,0,-3.0582946777343523,12.339166259765648,975.3240966796875,1.1395807266235352
2015,3,1,17,30,0,0,0.41423950195314774,11.426477050781273,975.7852783203125,1.3978288173675537
2015,3,1,18,30,0,0,1.6480041503906477,10.830255126953148,976.086181640625,1.4814207553863525
2015,3,1,19,30,0,0,2.4114929199218977,10.444909667968773,976.2027587890625,1.325207233428955
2015,3,1,20,30,0,0,2.8292175292968977,10.204553222656273,975.9759521484375,1.2366031408309937
2015,3,1,21,30,0,0,2.9879699707031477,9.996606445312523,975.4671020507812,1.2535266876220703
2015,3,1,22,30,0,0,3.2779785156250227,9.758294677734398,974.9788818359375,1.331578254699707
2015,3,1,23,30,0,0,3.9117675781250227,9.445489501953148,974.6163330078125,1.5313594341278076
2015,3,2,0,30,0,0,4.546228027343773,9.076654052734398,974.2349243164062,1.769670009613037
2015,3,2,1,30,0,0,4.951867675781273,8.610650634765648,973.6661376953125,1.9646320343017578
2015,3,2,2,30,0,0,4.950158691406273,8.098474121093773,973.24951171875,2.0723304748535156
2015,3,2,3,30,0,0,4.817529296875023,7.549462890625023,973.061767578125,1.9956821203231812
2015,3,2,4,30,0,0,4.483758544921898,7.002709960937523,972.9926147460938,1.713071346282959
2015,3,2,5,30,0,0,3.2242370605468977,7.146203613281273,973.1480712890625,1.4785603284835815
2015,3,2,6,30,23,22,-0.7724060058593523,8.743554687500023,973.6168212890625,1.5598599910736084
2015,3,2,7,30,56,0,-7.060736083984352,11.165490722656273,974.0552978515625,1.960233211517334
2015,3,2,8,30,173,372,-13.229315185546852,13.316796875000023,974.0564575195312,2.4388363361358643
2015,3,2,9,30,98,884,-19.131933593749977,14.899682617187523,973.899658203125,2.8943121433258057
2015,3,2,10,30,105,924,-23.859579467773415,15.889154052734398,973.6905517578125,3.3391857147216797
2015,3,2,11,30,251,607,-26.286352539062477,16.175439453125023,973.400146484375,3.7326407432556152
2015,3,2,12,30,266,548,-26.52934875488279,15.814782714843773,973.1610717773438,3.963815927505493
2015,3,2,13,30,226,12,-25.16539611816404,15.092675781250023,973.1555786132812,3.880007743835449
2015,3,2,14,30,100,0,-23.418432617187477,14.313684082031273,973.3575439453125,3.602445602416992
2015,3,2,15,30,23,0,-21.43004455566404,13.476525878906273,973.76611328125,3.251875638961792
2015,3,2,16,30,57,570,-17.254736328124977,12.248284912109398,974.4755859375,2.8130111694335938
2015,3,2,17,30,0,0,-13.266027832031227,11.039666748046898,975.3162231445312,2.5203564167022705
2015,3,2,18,30,0,0,-11.813452148437477,10.301202392578148,975.9554443359375,2.470719337463379
2015,3,2,19,30,0,0,-10.662329101562477,9.766961669921898,976.2373046875,2.420053482055664
2015,3,2,20,30,0,0,-9.516516113281227,9.369622802734398,976.27685546875,2.245723247528076
2015,3,2,21,30,0,0,-8.342413330078102,8.985498046875023,975.9782104492188,1.9939045906066895
2015,3,2,22,30,0,0,-6.904760742187477,8.502191162109398,975.5191650390625,1.7316136360168457
2015,3,2,23,30,0,0,-5.554235839843727,8.041040039062523,975.2203979492188,1.4658293724060059
2015,3,3,0,30,0,0,-4.491613769531227,7.660150146484398,974.8507080078125,1.2674518823623657
2015,3,3,1,30,0,0,-3.6173156738281023,7.326104736328148,974.3993530273438,1.2016955614089966
2015,3,3,2,30,0,0,-2.9719604492187273,7.028436279296898,974.1489868164062,1.2270259857177734
2015,3,3,3,30,0,0,-2.6826843261718523,6.766961669921898,974.234375,1.2750189304351807
2015,3,3,4,30,0,0,-2.6501831054687273,6.530786132812523,974.4049072265625,1.270599603652954
2015,3,3,5,30,0,0,-4.924139404296852,7.043206787109398,974.554931640625,1.174858808517456
2015,3,3,6,30,26,256,-10.608831787109352,9.477166748046898,974.9808349609375,0.8702389001846313
2015,3,3,7,30,66,653,-21.73979797363279,13.111474609375023,975.4918212890625,0.5939548015594482
2015,3,3,8,30,86,810,-33.615682983398415,15.953881835937523,975.82861328125,0.655756950378418
2015,3,3,9,30,99,887,-41.33661499023435,17.724847412109398,975.8829345703125,0.7362060546875
2015,3,3,10,30,107,927,-47.23969116210935,19.003747558593773,975.528564453125,0.6835408210754395
2015,3,3,11,30,110,944,-51.07599487304685,19.698388671875023,974.7922973632812,0.7132876515388489
2015,3,3,12,30,110,942,-52.4499572753906,19.707696533203148,974.1605834960938,0.9130505323410034
2015,3,3,13,30,105,920,-51.628988647460915,19.094415283203148,973.6163940429688,1.2154269218444824
2015,3,3,14,30,96,871,-49.022482299804665,17.903436279296898,973.2279052734375,1.474538803100586
2015,3,3,15,30,81,777,-44.42510070800779,16.158013916015648,973.12646484375,1.6465826034545898
2015,3,3,16,30,58,577,-35.599996948242165,13.999047851562523,973.2078247070312,1.7382498979568481
2015,3,3,17,30,0,0,-26.940817260742165,12.403466796875023,973.6302490234375,1.724104642868042
2015,3,3,18,30,0,0,-24.416967773437477,11.649560546875023,974.1714477539062,1.6491196155548096
2015,3,3,19,30,0,0,-21.70995178222654,11.062371826171898,974.6332397460938,1.559957504272461
2015,3,3,20,30,0,0,-20.261801147460915,10.523980712890648,974.8585205078125,1.5013298988342285
2015,3,3,21,30,0,0,-22.21471252441404,10.002038574218773,974.949462890625,1.5336201190948486
2015,3,3,22,30,0,0,-22.879400634765602,9.501885986328148,975.102783203125,1.6985753774642944
2015,3,3,23,30,0,0,-22.431707763671852,9.012719726562523,975.2402954101562,2.002155303955078
2015,3,4,0,30,0,0,-21.134954833984352,8.608728027343773,975.224853515625,2.373610019683838
2015,3,4,1,30,0,0,-20.138433837890602,8.358728027343773,975.181884765625,2.763192892074585
2015,3,4,2,30,0,0,-19.827337646484352,8.191186523437523,975.3721923828125,3.1332874298095703
2015,3,4,3,30,0,0,-19.928472900390602,7.997644042968773,975.8862915039062,3.432953357696533
2015,3,4,4,30,0,0,-20.084127807617165,7.716516113281273,976.400146484375,3.713120937347412
2015,3,4,5,30,0,0,-21.707052612304665,7.989160156250023,976.878173828125,4.008569717407227
2015,3,4,6,30,28,282,-26.768499755859352,9.663873291015648,977.7412109375,4.085823059082031
2015,3,4,7,30,68,680,-37.227560424804665,12.396112060546898,978.6328125,4.277342796325684
2015,3,4,8,30,89,840,-49.5819152832031,14.866113281250023,979.0031127929688,4.446235179901123
2015,3,4,9,30,102,920,-59.556723022460915,16.672296142578148,978.9547119140625,4.216161727905273
2015,3,4,10,30,110,961,-68.21501770019529,18.159906005859398,978.697509765625,4.026242733001709
2015,3,4,11,30,113,980,-75.75142517089841,19.200189208984398,978.3756103515625,3.9867429733276367
2015,3,4,12,30,113,979,-81.26486816406248,19.698419189453148,978.0126953125,3.9866998195648193
2015,3,4,13,30,108,959,-83.84812011718748,19.628350830078148,977.8386840820312,3.9215610027313232
2015,3,4,14,30,99,912,-83.30150451660154,18.886773681640648,978.1636962890625,3.7923574447631836
2015,3,4,15,30,85,820,-78.04561462402341,17.259118652343773,978.775146484375,3.5707173347473145
2015,3,4,16,30,61,620,-65.69614257812498,14.651055908203148,979.4647827148438,3.43076753616333
2015,3,4,17,30,0,0,-56.29936828613279,12.577081298828148,980.4110107421875,3.6326305866241455
2015,3,4,18,30,0,0,-54.04595031738279,11.658044433593773,981.2225952148438,3.9687490463256836
2015,3,4,19,30,0,0,-51.87372436523435,10.921014404296898,981.7493286132812,4.165046691894531
2015,3,4,20,30,0,0,-48.996237182617165,10.220147705078148,982.1385498046875,4.217653274536133
2015,3,4,21,30,0,0,-45.667684936523415,9.527001953125023,982.4567260742188,4.160449504852295
2015,3,4,22,30,0,0,-42.19208374023435,8.872033691406273,982.7608032226562,4.014719009399414
2015,3,4,23,30,0,0,-39.04424133300779,8.323236083984398,983.0147705078125,3.82206392288208
2015,3,5,0,30,0,0,-36.75070800781248,7.925134277343773,983.3007202148438,3.6022298336029053
2015,3,5,1,30,0,0,-35.26714172363279,7.598931884765648,983.3606567382812,3.3412060737609863
2015,3,5,2,30,0,0,-34.21060791015623,7.251397705078148,983.490478515625,3.1157350540161133
2015,3,5,3,30,0,0,-33.51706542968748,6.923608398437523,983.9879150390625,3.0034594535827637
2015,3,5,4,30,0,0,-33.465719604492165,6.648156738281273,984.629638671875,2.9550278186798096
2015,3,5,5,30,0,0,-34.308676147460915,7.250085449218773,985.2320556640625,2.8905880451202393
2015,3,5,6,30,30,299,-40.21829833984373,9.695581054687523,986.0606689453125,2.729381799697876
2015,3,5,7,30,69,686,-51.16840209960935,13.395135498046898,986.720458984375,2.402350902557373
2015,3,5,8,30,90,841,-63.290182495117165,17.389733886718773,986.7866821289062,2.0443127155303955
2015,3,5,9,30,103,918,-72.14313354492185,20.596490478515648,986.7197265625,1.7732720375061035
2015,3,5,10,30,111,959,-76.56171264648435,22.492883300781273,986.394775390625,1.6206743717193604
2015,3,5,11,30,115,976,-80.02753295898435,23.507348632812523,985.64599609375,1.6359186172485352
2015,3,5,12,30,114,975,-82.82953491210935,23.797052001953148,984.693603515625,1.793189525604248
2015,3,5,13,30,110,955,-84.51750793457029,23.434106445312523,983.80126953125,2.0208098888397217
2015,3,5,14,30,100,909,-84.28883972167966,22.406304931640648,983.22021484375,2.2175021171569824
2015,3,5,15,30,86,819,-75.51213684082029,20.412164306640648,982.9246826171875,2.2808353900909424
2015,3,5,16,30,62,623,-60.54204406738279,17.485375976562523,982.7752685546875,2.3461642265319824
2015,3,5,17,30,11,78,-53.49223937988279,15.288751220703148,982.9110717773438,2.7347052097320557
2015,3,5,18,30,0,0,-53.79454650878904,14.304956054687523,983.264404296875,3.361295700073242
2015,3,5,19,30,0,0,-53.752218627929665,13.509271240234398,983.642822265625,3.95270037651062
2015,3,5,20,30,0,0,-52.827230834960915,12.683465576171898,983.7955322265625,4.373602390289307
2015,3,5,21,30,0,0,-50.9246887207031,11.833917236328148,983.4210205078125,4.559844970703125
2015,3,5,22,30,0,0,-48.67172851562498,11.052972412109398,982.87841796875,4.564006805419922
2015,3,5,23,30,0,0,-46.66501464843748,10.432489013671898,982.4644775390625,4.479515075683594
2015,3,6,0,30,0,0,-45.5413879394531,10.107751464843773,981.927978515625,4.400989532470703
2015,3,6,1,30,0,0,-45.0306457519531,9.950524902343773,981.4136962890625,4.335119724273682
2015,3,6,2,30,0,0,-44.532492065429665,9.731713867187523,981.138916015625,4.272436141967773
2015,3,6,3,30,0,0,-44.118917846679665,9.477593994140648,981.1731567382812,4.251065731048584
2015,3,6,4,30,0,0,-43.80057373046873,9.245751953125023,981.6016845703125,4.251330375671387
2015,3,6,5,30,0,0,-44.4160217285156,9.768579101562523,981.978515625,4.238871097564697
2015,3,6,6,30,32,318,-48.38437499999998,11.969842529296898,982.3253173828125,4.036953926086426
2015,3,6,7,30,71,699,-54.78189697265623,15.506463623046898,982.6903076171875,3.647691011428833
2015,3,6,8,30,92,850,-67.50739135742185,19.740350341796898,982.74853515625,3.5942564010620117
2015,3,6,9,30,105,925,-82.5199035644531,23.327508544921898,982.3603515625,3.611863613128662
2015,3,6,10,30,112,963,-90.79562988281248,25.476892089843773,981.5390625,3.326427936553955
2015,3,6,11,30,116,979,-95.19939270019529,26.766809082031273,980.6260986328125,3.0797367095947266
2015,3,6,12,30,115,977,-97.90082397460935,27.296472167968773,979.6123046875,2.92257022857666
2015,3,6,13,30,111,956,-99.13468017578123,27.057031250000023,978.457763671875,2.8079042434692383
2015,3,6,14,30,101,909,-98.3352111816406,26.047692871093773,977.6282958984375,2.7269744873046875
2015,3,6,15,30,86,816,-86.72786560058591,23.943353271484398,977.3585205078125,2.553750514984131
2015,3,6,16,30,62,619,-68.59494628906248,20.829187011718773,977.38330078125,2.5767464637756348
2015,3,6,17,30,12,84,-60.64952697753904,18.491754150390648,977.4644775390625,3.0987112522125244
2015,3,6,18,30,0,0,-60.1108459472656,17.430780029296898,977.582763671875,3.7498722076416016
2015,3,6,19,30,0,0,-58.00223388671873,16.623620605468773,977.7686157226562,4.174472808837891
2015,3,6,20,30,0,0,-55.473959350585915,15.895501708984398,977.8773803710938,4.32573127746582
2015,3,6,21,30,0,0,-52.611105346679665,15.120660400390648,977.8065795898438,4.345505714416504
2015,3,6,22,30,0,0,-49.3083557128906,14.179498291015648,977.58154296875,4.358625411987305
2015,3,6,23,30,0,0,-45.6213439941406,13.097039794921898,977.339599609375,4.340498924255371
2015,3,7,0,30,0,0,-42.065023803710915,12.111413574218773,977.0484619140625,4.174610137939453
2015,3,7,1,30,0,0,-39.3485168457031,11.380975341796898,976.4793090820312,3.8815369606018066
2015,3,7,2,30,0,0,-37.77081909179685,10.869958496093773,976.1842041015625,3.591407299041748
2015,3,7,3,30,0,0,-37.1508850097656,10.532678222656273,976.407470703125,3.3502917289733887
2015,3,7,4,30,0,0,-37.25815429687498,10.333398437500023,976.6529541015625,3.1681246757507324
2015,3,7,5,30,0,0,-37.890158081054665,11.054284667968773,977.046630859375,3.0295848846435547
2015,3,7,6,30,32,310,-43.42050781249998,13.579766845703148,977.8646240234375,2.807206869125366
2015,3,7,7,30,71,677,-53.52135314941404,17.249749755859398,978.595703125,2.3888425827026367
2015,3,7,8,30,92,826,-64.66974487304685,21.350396728515648,978.6741943359375,1.9516589641571045
2015,3,7,9,30,105,900,-75.83621826171873,25.170159912109398,978.4171142578125,1.608726978302002
2015,3,7,10,30,112,938,-82.67430725097654,27.631433105468773,978.0096435546875,1.4160497188568115
2015,3,7,11,30,116,953,-85.28829040527341,28.778649902343773,977.3192138671875,1.4425954818725586
2015,3,7,12,30,115,951,-86.69754638671873,29.047601318359398,976.3895874023438,1.5794676542282104
2015,3,7,13,30,110,929,-87.3039611816406,28.538812255859398,975.521484375,1.7894785404205322
2015,3,7,14,30,101,882,-86.90570678710935,27.279077148437523,975.08251953125,2.0198819637298584
2015,3,7,15,30,86,792,-77.66876831054685,25.056604003906273,974.959716796875,2.144970417022705
2015,3,7,16,30,62,599,-62.46562805175779,21.989343261718773,975.0087280273438,2.183781623840332
2015,3,7,17,30,13,87,-55.46422424316404,19.697656250000023,975.2094116210938,2.2647347450256348
2015,3,7,18,30,0,0,-55.81033935546873,18.625512695312523,975.5616455078125,2.3574414253234863
2015,3,7,19,30,0,0,-56.803854370117165,17.797937011718773,976.0130615234375,2.4024112224578857
2015,3,7,20,30,0,0,-57.5838684082031,17.044549560546898,976.255615234375,2.4254508018493652
2015,3,7,21,30,0,0,-57.45690002441404,16.322412109375023,976.1306762695312,2.4307937622070312
2015,3,7,22,30,0,0,-57.226950073242165,15.640557861328148,975.9407958984375,2.4263129234313965
2015,3,7,23,30,0,0,-57.118734741210915,14.987481689453148,975.8626708984375,2.446197509765625
2015,3,8,0,30,0,0,-57.365805053710915,14.398187255859398,975.5833740234375,2.508578062057495
2015,3,8,1,30,0,0,-58.29808654785154,13.890771484375023,975.2306518554688,2.6105451583862305
2015,3,8,2,30,0,0,-59.30620422363279,13.441827392578148,975.263427734375,2.695584297180176
2015,3,8,3,30,0,0,-59.734030151367165,13.030725097656273,975.4413452148438,2.669421672821045
2015,3,8,4,30,0,0,-59.43646850585935,12.650506591796898,975.7706298828125,2.5523176193237305
2015,3,8,5,30,0,0,-59.48784484863279,13.250756835937523,976.2423095703125,2.401319980621338
2015,3,8,6,30,34,325,-60.34128417968748,15.900933837890648,976.785888671875,2.1720468997955322
2015,3,8,7,30,72,687,-66.1392883300781,19.389459228515648,977.2533569335938,1.7761871814727783
2015,3,8,8,30,93,833,-77.53969421386716,23.207604980468773,977.3482666015625,1.4976359605789185
2015,3,8,9,30,106,907,-85.11089172363279,26.687005615234398,977.0616455078125,1.358919620513916
2015,3,8,10,30,114,944,-87.09810485839841,28.685113525390648,976.4913330078125,1.1322619915008545
2015,3,8,11,30,117,959,-88.48709716796873,29.714715576171898,975.8700561523438,1.0054140090942383
2015,3,8,12,30,116,956,-89.4958557128906,29.946069335937523,975.0880126953125,1.092790126800537
2015,3,8,13,30,112,934,-89.7662414550781,29.404931640625023,974.3441772460938,1.3077011108398438
2015,3,8,14,30,102,887,-88.54031982421873,28.107049560546898,973.8429565429688,1.4791913032531738
2015,3,8,15,30,87,797,-77.27968444824216,25.831597900390648,973.572998046875,1.4510974884033203
2015,3,8,16,30,63,605,-53.33377685546873,22.694848632812523,973.3547973632812,1.2332029342651367
2015,3,8,17,30,14,96,-46.90379943847654,20.355645751953148,973.3070068359375,1.0646188259124756
2015,3,8,18,30,0,0,-51.9979309082031,19.297784423828148,973.5298461914062,1.085723638534546
2015,3,8,19,30,0,0,-54.23493041992185,18.557092285156273,973.6265258789062,1.262952208518982
2015,3,8,20,30,0,0,-57.629232788085915,17.912225341796898,973.5203857421875,1.5022153854370117
2015,3,8,21,30,0,0,-57.685140991210915,17.291375732421898,973.4280395507812,1.6941988468170166
2015,3,8,22,30,0,0,-56.50218811035154,16.719598388671898,973.32080078125,1.8240947723388672
2015,3,8,23,30,0,0,-54.31798400878904,16.175866699218773,973.02197265625,1.866553783416748
2015,3,9,0,30,0,0,-52.13461914062498,15.713677978515648,972.6497802734375,1.9377360343933105
2015,3,9,1,30,0,0,-50.24069824218748,15.380578613281273,972.2808227539062,2.0967252254486084
2015,3,9,2,30,0,0,-48.33307495117185,15.088311767578148,972.1788330078125,2.1791443824768066
2015,3,9,3,30,0,0,-45.52875366210935,14.795129394531273,972.30322265625,2.1653313636779785
2015,3,9,4,30,0,0,-42.888449096679665,14.531335449218773,972.5623168945312,2.1426429748535156
2015,3,9,5,30,0,0,-42.6363586425781,15.284753417968773,972.94970703125,2.117638349533081
2015,3,9,6,30,35,326,-48.06851806640623,18.122125244140648,973.5732421875,2.021132707595825
2015,3,9,7,30,73,679,-56.42270507812498,21.763726806640648,974.1778564453125,1.764161229133606
2015,3,9,8,30,94,825,-68.73395385742185,25.461816406250023,974.297607421875,1.5679948329925537
